Step 30500 | L2 Loss: -11004.924 | KLD Loss: 5.468 | L2 Loss_1: 96.333 | L2 Loss_2: 11101.258 | loss_tot: -5632254.500 | L2 Loss test: 0.000
Step 31000 | L2 Loss: -11021.572 | KLD Loss: 4.748 | L2 Loss_1: 9.268 | L2 Loss_2: 11030.840 | loss_tot: -5639884.000 | L2 Loss test: 0.000
Step 31500 | L2 Loss: -10966.916 | KLD Loss: 6.219 | L2 Loss_1: 51.569 | L2 Loss_2: 11018.484 | loss_tot: -5613328.000 | L2 Loss test: 0.000
Step 32000 | L2 Loss: -10498.671 | KLD Loss: 5.869 | L2 Loss_1: 12.602 | L2 Loss_2: 10511.273 | loss_tot: -5371912.000 | L2 Loss test: 0.000
Step 32500 | L2 Loss: -11159.591 | KLD Loss: 5.616 | L2 Loss_1: 488.743 | L2 Loss_2: 11648.334 | loss_tot: -5712120.000 | L2 Loss test: 0.000
Step 33000 | L2 Loss: -7340.483 | KLD Loss: 0.092 | L2 Loss_1: 3696.064 | L2 Loss_2: 11036.548 | loss_tot: -3754274.500 | L2 Loss test: 0.003
Step 33500 | L2 Loss: -10852.730 | KLD Loss: 0.226 | L2 Loss_1: 15.561 | L2 Loss_2: 10868.291 | loss_tot: -5554173.000 | L2 Loss test: 0.000
Step 34000 | L2 Loss: -10991.469 | KLD Loss: 0.306 | L2 Loss_1: 11.039 | L2 Loss_2: 11002.508 | loss_tot: -5627379.500 | L2 Loss test: 0.000
Step 34500 | L2 Loss: -11352.068 | KLD Loss: 0.365 | L2 Loss_1: 27.245 | L2 Loss_2: 11379.314 | loss_tot: -5812664.000 | L2 Loss test: 0.000
Step 35000 | L2 Loss: -11245.909 | KLD Loss: 0.455 | L2 Loss_1: 21.839 | L2 Loss_2: 11267.748 | loss_tot: -5757528.000 | L2 Loss test: 0.000
/scratch_net/bmicdl03/jonatank/logs/ddp/vae/FLAIR20201014-101907/jonatank_lat180_ns0_ps28_modalityFLAIR_step35000.ckpt
Step 35500 | L2 Loss: -11558.515 | KLD Loss: 0.513 | L2 Loss_1: 15.893 | L2 Loss_2: 11574.406 | loss_tot: -5916680.000 | L2 Loss test: 0.000
Step 36000 | L2 Loss: -11581.357 | KLD Loss: 0.567 | L2 Loss_1: 159.804 | L2 Loss_2: 11741.160 | loss_tot: -5929474.500 | L2 Loss test: 0.000
Step 36500 | L2 Loss: -10187.294 | KLD Loss: 0.705 | L2 Loss_1: 9.717 | L2 Loss_2: 10197.011 | loss_tot: -5214371.000 | L2 Loss test: 0.000
Step 37000 | L2 Loss: -11547.271 | KLD Loss: 0.862 | L2 Loss_1: 28.084 | L2 Loss_2: 11575.356 | loss_tot: -5912375.000 | L2 Loss test: 0.000
Step 37500 | L2 Loss: -7669.178 | KLD Loss: 0.813 | L2 Loss_1: 3898.634 | L2 Loss_2: 11567.812 | loss_tot: -3926945.500 | L2 Loss test: 0.001
Step 38000 | L2 Loss: -11260.210 | KLD Loss: 0.780 | L2 Loss_1: 12.584 | L2 Loss_2: 11272.793 | loss_tot: -5763587.000 | L2 Loss test: 0.000
Step 38500 | L2 Loss: -9879.566 | KLD Loss: 0.787 | L2 Loss_1: 19.983 | L2 Loss_2: 9899.549 | loss_tot: -5058049.000 | L2 Loss test: 0.000
Step 39000 | L2 Loss: -11182.848 | KLD Loss: 0.997 | L2 Loss_1: 67.210 | L2 Loss_2: 11250.059 | loss_tot: -5724383.500 | L2 Loss test: 0.000
Step 39500 | L2 Loss: -11651.370 | KLD Loss: 1.042 | L2 Loss_1: 59.183 | L2 Loss_2: 11710.554 | loss_tot: -5964354.000 | L2 Loss test: 0.000
Step 40000 | L2 Loss: -11185.998 | KLD Loss: 0.982 | L2 Loss_1: 13.207 | L2 Loss_2: 11199.204 | loss_tot: -5727938.000 | L2 Loss test: 0.000
/scratch_net/bmicdl03/jonatank/logs/ddp/vae/FLAIR20201014-101907/jonatank_lat180_ns0_ps28_modalityFLAIR_step40000.ckpt
Step 40500 | L2 Loss: -10648.332 | KLD Loss: 0.970 | L2 Loss_1: 530.304 | L2 Loss_2: 11178.636 | loss_tot: -5450591.000 | L2 Loss test: 0.000
Step 41000 | L2 Loss: -11781.297 | KLD Loss: 0.980 | L2 Loss_1: 75.701 | L2 Loss_2: 11856.998 | loss_tot: -6031739.500 | L2 Loss test: 0.000
Step 41500 | L2 Loss: -10517.371 | KLD Loss: 0.957 | L2 Loss_1: 63.723 | L2 Loss_2: 10581.094 | loss_tot: -5383913.500 | L2 Loss test: 0.000
Step 42000 | L2 Loss: -10553.182 | KLD Loss: 1.020 | L2 Loss_1: 6.075 | L2 Loss_2: 10559.256 | loss_tot: -5402301.000 | L2 Loss test: 0.000
Step 42500 | L2 Loss: -11456.482 | KLD Loss: 1.073 | L2 Loss_1: 13.566 | L2 Loss_2: 11470.048 | loss_tot: -5863759.000 | L2 Loss test: 0.000
Step 43000 | L2 Loss: -11689.027 | KLD Loss: 1.070 | L2 Loss_1: 12.228 | L2 Loss_2: 11701.256 | loss_tot: -5984391.500 | L2 Loss test: 0.000
Step 43500 | L2 Loss: -11699.510 | KLD Loss: 1.058 | L2 Loss_1: 84.583 | L2 Loss_2: 11784.091 | loss_tot: -5989350.000 | L2 Loss test: 0.000
Step 44000 | L2 Loss: -11490.576 | KLD Loss: 1.056 | L2 Loss_1: 16.334 | L2 Loss_2: 11506.910 | loss_tot: -5882803.500 | L2 Loss test: 0.000
Step 44500 | L2 Loss: -10741.131 | KLD Loss: 1.053 | L2 Loss_1: 1111.041 | L2 Loss_2: 11852.173 | loss_tot: -5497478.000 | L2 Loss test: 0.000
Step 45000 | L2 Loss: -11069.757 | KLD Loss: 1.050 | L2 Loss_1: 567.431 | L2 Loss_2: 11637.188 | loss_tot: -5668711.000 | L2 Loss test: 0.000
/scratch_net/bmicdl03/jonatank/logs/ddp/vae/FLAIR20201014-101907/jonatank_lat180_ns0_ps28_modalityFLAIR_step45000.ckpt
Step 45500 | L2 Loss: -11789.815 | KLD Loss: 1.081 | L2 Loss_1: 94.083 | L2 Loss_2: 11883.898 | loss_tot: -6036382.500 | L2 Loss test: 0.000
Step 46000 | L2 Loss: -11688.428 | KLD Loss: 1.081 | L2 Loss_1: 139.272 | L2 Loss_2: 11827.700 | loss_tot: -5985459.000 | L2 Loss test: 0.000
Step 46500 | L2 Loss: -8607.897 | KLD Loss: 1.088 | L2 Loss_1: 3459.808 | L2 Loss_2: 12067.705 | loss_tot: -4413587.000 | L2 Loss test: 0.001
Step 47000 | L2 Loss: -9520.510 | KLD Loss: 1.121 | L2 Loss_1: 1479.488 | L2 Loss_2: 10999.998 | loss_tot: -4872528.500 | L2 Loss test: 0.001
Step 47500 | L2 Loss: -11661.766 | KLD Loss: 1.141 | L2 Loss_1: 373.750 | L2 Loss_2: 12035.516 | loss_tot: -5969569.500 | L2 Loss test: 0.000
Step 48000 | L2 Loss: -10718.984 | KLD Loss: 1.168 | L2 Loss_1: 17.270 | L2 Loss_2: 10736.254 | loss_tot: -5488596.000 | L2 Loss test: 0.000
Step 48500 | L2 Loss: -11300.740 | KLD Loss: 1.289 | L2 Loss_1: 105.001 | L2 Loss_2: 11405.741 | loss_tot: -5785181.000 | L2 Loss test: 0.000
Step 49000 | L2 Loss: -10739.248 | KLD Loss: 1.303 | L2 Loss_1: 1275.936 | L2 Loss_2: 12015.185 | loss_tot: -5498601.500 | L2 Loss test: 0.000
Step 49500 | L2 Loss: -11344.164 | KLD Loss: 1.278 | L2 Loss_1: 492.352 | L2 Loss_2: 11836.516 | loss_tot: -5806221.000 | L2 Loss test: 0.000
Step 50000 | L2 Loss: -10301.147 | KLD Loss: 1.205 | L2 Loss_1: 405.093 | L2 Loss_2: 10706.240 | loss_tot: -5273483.000 | L2 Loss test: 0.000
/scratch_net/bmicdl03/jonatank/logs/ddp/vae/FLAIR20201014-101907/jonatank_lat180_ns0_ps28_modalityFLAIR_step50000.ckpt
Step 50500 | L2 Loss: -11399.521 | KLD Loss: 1.231 | L2 Loss_1: 67.283 | L2 Loss_2: 11466.805 | loss_tot: -5837315.000 | L2 Loss test: 0.000
Step 51000 | L2 Loss: -11017.805 | KLD Loss: 1.223 | L2 Loss_1: 7.679 | L2 Loss_2: 11025.484 | loss_tot: -5641317.500 | L2 Loss test: 0.000
Step 51500 | L2 Loss: -11081.469 | KLD Loss: 1.235 | L2 Loss_1: 8.117 | L2 Loss_2: 11089.586 | loss_tot: -5673622.000 | L2 Loss test: 0.000
Step 52000 | L2 Loss: -11595.463 | KLD Loss: 1.243 | L2 Loss_1: 10.110 | L2 Loss_2: 11605.570 | loss_tot: -5937165.000 | L2 Loss test: 0.000
Step 52500 | L2 Loss: -9226.052 | KLD Loss: 1.261 | L2 Loss_1: 2554.534 | L2 Loss_2: 11780.585 | loss_tot: -4722247.000 | L2 Loss test: 0.001
Step 53000 | L2 Loss: -11790.119 | KLD Loss: 1.261 | L2 Loss_1: 27.735 | L2 Loss_2: 11817.854 | loss_tot: -6036463.500 | L2 Loss test: 0.000
Step 53500 | L2 Loss: -11313.575 | KLD Loss: 1.268 | L2 Loss_1: 348.589 | L2 Loss_2: 11662.164 | loss_tot: -5792901.000 | L2 Loss test: 0.000
Step 54000 | L2 Loss: -10713.986 | KLD Loss: 1.248 | L2 Loss_1: 39.113 | L2 Loss_2: 10753.099 | loss_tot: -5485753.000 | L2 Loss test: 0.000
Step 54500 | L2 Loss: -11978.322 | KLD Loss: 1.344 | L2 Loss_1: 22.497 | L2 Loss_2: 12000.818 | loss_tot: -6132194.000 | L2 Loss test: 0.000
Step 55000 | L2 Loss: -11847.350 | KLD Loss: 1.321 | L2 Loss_1: 215.432 | L2 Loss_2: 12062.781 | loss_tot: -6065417.500 | L2 Loss test: 0.000
/scratch_net/bmicdl03/jonatank/logs/ddp/vae/FLAIR20201014-101907/jonatank_lat180_ns0_ps28_modalityFLAIR_step55000.ckpt
Step 55500 | L2 Loss: -11329.001 | KLD Loss: 1.312 | L2 Loss_1: 790.002 | L2 Loss_2: 12119.002 | loss_tot: -5799505.500 | L2 Loss test: 0.000
