Modality:  FLAIR
/scratch_net/bmicdl03/jonatank/logs/ddp/vae/FLAIR20201020-125121
>>> lat_dim value: 60
>>> mode is: jonatank
CAME HERE!! 1
CAME HERE!! 11
2020-10-20 12:51:22.710847: I tensorflow/core/platform/cpu_feature_guard.cc:141] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX2 FMA
2020-10-20 12:51:22.940968: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1432] Found device 0 with properties: 
name: TITAN Xp major: 6 minor: 1 memoryClockRate(GHz): 1.582
pciBusID: 0000:05:00.0
totalMemory: 11.91GiB freeMemory: 11.76GiB
2020-10-20 12:51:22.941006: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1511] Adding visible gpu devices: 0
2020-10-20 12:51:23.427390: I tensorflow/core/common_runtime/gpu/gpu_device.cc:982] Device interconnect StreamExecutor with strength 1 edge matrix:
2020-10-20 12:51:23.427434: I tensorflow/core/common_runtime/gpu/gpu_device.cc:988]      0 
2020-10-20 12:51:23.427441: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1001] 0:   N 
2020-10-20 12:51:23.427675: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1115] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:0 with 11376 MB memory) -> physical GPU (device: 0, name: TITAN Xp, pci bus id: 0000:05:00.0, compute capability: 6.1)
CAME HERE!! 12
CAME HERE!! 2
CAME HERE!! 3
CAME HERE!! 31
CAME HERE!! 32
Initialized parameters
CAME HERE!! 33
CAME HERE!! 4
TIME TO TRAIN START:  6.00052189827
Step 20000 | L2 Loss: -4713.310 | KLD Loss: 85.784 | L2 Loss_1: 762.916 | L2 Loss_2: 5476.226 | loss_tot: -2269.713 | L2 Loss test: 3.308
/scratch_net/bmicdl03/jonatank/logs/ddp/vae/FLAIR20201020-125121/jonatank_lat60_ns50_ps28_modalityFLAIR_step20000.ckpt
Step 20500 | L2 Loss: -4215.178 | KLD Loss: 96.911 | L2 Loss_1: 803.520 | L2 Loss_2: 5018.697 | loss_tot: -2013.398 | L2 Loss test: 2.870
Step 21000 | L2 Loss: -4601.627 | KLD Loss: 81.289 | L2 Loss_1: 742.145 | L2 Loss_2: 5343.772 | loss_tot: -2220.682 | L2 Loss test: 1.817
Step 21500 | L2 Loss: -4735.393 | KLD Loss: 70.341 | L2 Loss_1: 770.773 | L2 Loss_2: 5506.165 | loss_tot: -2297.619 | L2 Loss test: 1.521
Step 22000 | L2 Loss: -3966.974 | KLD Loss: 82.168 | L2 Loss_1: 781.429 | L2 Loss_2: 4748.402 | loss_tot: -1902.328 | L2 Loss test: 3.588
Step 22500 | L2 Loss: -4105.468 | KLD Loss: 85.197 | L2 Loss_1: 731.505 | L2 Loss_2: 4836.973 | loss_tot: -1967.920 | L2 Loss test: 2.993
Step 23000 | L2 Loss: -4572.544 | KLD Loss: 85.233 | L2 Loss_1: 817.042 | L2 Loss_2: 5389.586 | loss_tot: -2196.220 | L2 Loss test: 3.904
Step 23500 | L2 Loss: -4039.029 | KLD Loss: 71.247 | L2 Loss_1: 585.519 | L2 Loss_2: 4624.548 | loss_tot: -1945.234 | L2 Loss test: 2.508
Step 24000 | L2 Loss: -5382.154 | KLD Loss: 69.125 | L2 Loss_1: 773.585 | L2 Loss_2: 6155.739 | loss_tot: -2622.785 | L2 Loss test: 1.954
Step 24500 | L2 Loss: -4289.606 | KLD Loss: 90.558 | L2 Loss_1: 700.181 | L2 Loss_2: 4989.787 | loss_tot: -2054.355 | L2 Loss test: 2.715
Step 25000 | L2 Loss: -4584.614 | KLD Loss: 73.445 | L2 Loss_1: 772.089 | L2 Loss_2: 5356.703 | loss_tot: -2218.039 | L2 Loss test: 2.961
/scratch_net/bmicdl03/jonatank/logs/ddp/vae/FLAIR20201020-125121/jonatank_lat60_ns50_ps28_modalityFLAIR_step25000.ckpt
Step 25500 | L2 Loss: -4906.825 | KLD Loss: 79.865 | L2 Loss_1: 838.112 | L2 Loss_2: 5744.937 | loss_tot: -2369.063 | L2 Loss test: 1.600
Step 26000 | L2 Loss: -4142.230 | KLD Loss: 83.158 | L2 Loss_1: 818.083 | L2 Loss_2: 4960.312 | loss_tot: -1990.440 | L2 Loss test: 2.060
Step 26500 | L2 Loss: -4893.543 | KLD Loss: 68.372 | L2 Loss_1: 752.346 | L2 Loss_2: 5645.889 | loss_tot: -2377.590 | L2 Loss test: 2.435
Step 27000 | L2 Loss: -4215.237 | KLD Loss: 92.871 | L2 Loss_1: 703.057 | L2 Loss_2: 4918.294 | loss_tot: -2013.085 | L2 Loss test: 2.629
